,DataType,CollectionTime,Skewness,FeatureEngineering,Classifier,CurbStrat,AgeStrat,AUC,Recall,Precision,Accuracy,Brier,F1_score
0,Static,1st,Bal,,LSTM,0 - 1,,0.6785696597493933,0.8032786885245902,0.20081967213114754,0.4719387755102041,0.27515077024850404,0.32131147540983607
0,Static,1st,Bal,,LSTM,   2  ,,0.6917675969808671,0.8518518518518519,0.27218934911242604,0.5056603773584906,0.2534831037095449,0.41255605381165916
0,Static,1st,Unbal,,SVM,3 - 5,,0.6388794567062819,0.0967741935483871,0.08333333333333333,0.851581508515815,0.07014708556783111,0.08955223880597014
0,Static,1st,Unbal,,SVM,0 - 1,,0.6674756079441335,0.6229508196721312,0.25333333333333335,0.6556122448979592,0.1268953863990216,0.36018957345971564
0,Static,1st,Unbal,,SVM,   2  ,,0.5787256450763559,0.7407407407407407,0.25806451612903225,0.5132075471698113,0.16116070381052588,0.3827751196172249
0,Static,1st,Bal,,LR,3 - 5,,0.5105263157894737,1.0,0.07560975609756097,0.07785888077858881,0.9223088986669488,0.1405895691609977
0,Static,1st,Bal,,LR,0 - 1,,0.534396513298004,1.0,0.15601023017902813,0.15816326530612246,0.8418366938034869,0.2699115044247788
0,Static,1st,Bal,,LR,   2  ,,0.6979989468141127,1.0,0.216,0.26037735849056604,0.5548377768636601,0.35526315789473684
0,Static,1st,Unbal,,XGB,3 - 5,,0.6753820033955857,0.03225806451612903,0.05,0.8807785888077859,0.0997331875649316,0.0392156862745098
0,Static,1st,Unbal,,XGB,0 - 1,,0.6167104155316725,0.2786885245901639,0.25,0.7576530612244898,0.19621269098432376,0.2635658914728682
0,Static,1st,Unbal,,XGB,   2  ,,0.5709145164121467,0.35185185185185186,0.24050632911392406,0.6415094339622641,0.2865764334327219,0.28571428571428575
0,Static,1st,Bal,,NN,3 - 5,,0.6765704584040747,0.8709677419354839,0.09782608695652174,0.3844282238442822,0.3257750135007772,0.17589576547231273
0,Static,1st,Bal,,NN,0 - 1,,0.516566787182408,0.04918032786885246,0.25,0.8290816326530612,0.24185892243014112,0.0821917808219178
0,Static,1st,Bal,,NN,   2  ,,0.6542039670001756,0.8518518518518519,0.26436781609195403,0.4867924528301887,0.2549151541963772,0.40350877192982454
0,Static,Pnt,Bal,,XGB,3 - 5,,0.7123938879456706,0.06451612903225806,0.15384615384615385,0.902676399026764,0.08469720506506806,0.09090909090909091
0,Static,Pnt,Bal,,XGB,0 - 1,,0.6105195384082016,0.2786885245901639,0.27419354838709675,0.7729591836734694,0.19457179358146529,0.2764227642276423
0,Static,Pnt,Bal,,XGB,   2  ,,0.663156047042303,0.5555555555555556,0.3409090909090909,0.690566037735849,0.24382542704225382,0.4225352112676057
0,Static,Pnt,Bal,,LR,3 - 5,,0.6323005093378609,0.9354838709677419,0.08950617283950617,0.2773722627737226,0.7191865437715678,0.16338028169014082
0,Static,Pnt,Bal,,LR,0 - 1,,0.5834777871328809,1.0,0.16758241758241757,0.22704081632653061,0.7711185630852412,0.2870588235294117
0,Static,Pnt,Bal,,LR,   2  ,,0.5011409513779183,0.9814814814814815,0.20463320463320464,0.2188679245283019,0.7802061231157171,0.33865814696485624
0,Static,Pnt,Bal,,SVM,3 - 5,,0.6951612903225806,0.16129032258064516,0.16666666666666666,0.8759124087591241,0.06914504498262825,0.16393442622950818
0,Static,Pnt,Bal,,SVM,0 - 1,,0.6750037145262741,0.4426229508196721,0.2523364485981308,0.7091836734693877,0.12753772865190738,0.3214285714285714
0,Static,Pnt,Bal,,SVM,   2  ,,0.657451290152712,0.6666666666666666,0.2903225806451613,0.6,0.15588755973685806,0.4044943820224719
0,Static,Pnt,Bal,,NN,3 - 5,,0.7265704584040746,0.12903225806451613,0.2222222222222222,0.9002433090024331,0.07847266479540296,0.16326530612244897
0,Static,Pnt,Bal,,NN,0 - 1,,0.6671536823337131,0.0,0.0,0.8443877551020408,0.13332662780863483,0.0
0,Static,Pnt,Bal,,NN,   2  ,,0.6994909601544672,0.25925925925925924,0.5185185185185185,0.8,0.15053062572513431,0.345679012345679
0,Static,1st,Unbal,,RF,3 - 5,,0.7248302207130729,0.0,0.0,0.9221411192214112,0.07171995133819951,0.0
0,Static,1st,Unbal,,RF,0 - 1,,0.5680253578326977,0.01639344262295082,0.16666666666666666,0.8341836734693877,0.14065102040816327,0.02985074626865672
0,Static,1st,Unbal,,RF,   2  ,,0.6233543970510795,0.037037037037037035,0.2,0.7735849056603774,0.16701509433962264,0.0625
0,Static,1st,Unbal,,NN,3 - 5,,0.7114601018675721,0.03225806451612903,0.06666666666666667,0.8929440389294404,0.08073364528354031,0.043478260869565216
0,Static,1st,Unbal,,NN,0 - 1,,0.6581150017334455,0.03278688524590164,0.2,0.8290816326530612,0.13181443953313257,0.056338028169014086
0,Static,1st,Unbal,,NN,   2  ,,0.6337546076882571,0.05555555555555555,0.3,0.7811320754716982,0.16421794232371428,0.09375000000000001
0,Static,1st,Unbal,,LR,3 - 5,,0.5960526315789474,1.0,0.08683473389355742,0.20681265206812652,0.7928529052860347,0.1597938144329897
0,Static,1st,Unbal,,LR,0 - 1,,0.5347432024169184,1.0,0.15926892950391644,0.17857142857142858,0.8210815218784935,0.27477477477477474
0,Static,1st,Unbal,,LR,   2  ,,0.5249253993329823,1.0,0.21011673151750973,0.2339622641509434,0.7651489689191318,0.34726688102893893
0,Static,Pnt,Unbal,,RF,3 - 5,,0.7097198641765705,0.03225806451612903,0.5,0.9245742092457421,0.07252725060827252,0.06060606060606061
0,Static,Pnt,Unbal,,RF,0 - 1,,0.648680104997276,0.06557377049180328,0.5,0.8443877551020408,0.12835918367346938,0.11594202898550726
0,Static,Pnt,Unbal,,RF,   2  ,,0.6974723538704581,0.16666666666666666,0.6,0.8075471698113208,0.14825018867924528,0.2608695652173913
